New Acc. No.,Old Acc. Number,Acc.Name,Meter No.,Phone No.,Zone,Sub-Zone,Longitude,Latitude,Walkroute,Water,Sewer,Connection Status,Tarriff,Building Type,House Type,Hse. Units
27845,2100227845,,,,GITAMBAYA,GITAMBAYA,271730.5331,9871638.805,Unknown,,,,,,,
28172,2100228172,,,,GITAMBAYA,GITAMBAYA,271725.0181,9871619.371,Unknown,,,,,,,
26687,2100226687,,,,GITAMBAYA,GITAMBAYA,271721.8847,9871616.254,Unknown,,,,,,,
27201,2100227201,,,,GITAMBAYA,GITAMBAYA,271704.1077,9871568.24,Unknown,,,,,,,
11076,2100211076,,,,GITAMBAYA,GITAMBAYA,271682.7971,9871557.182,Unknown,,,,,,,
27689,2100227689,,,,GITAMBAYA,GITAMBAYA,271777.597,9871547.039,Unknown,,,,,,,
24097,2100224097,,,,GITAMBAYA,GITAMBAYA,271790.8001,9871582.681,Unknown,,,,,,,
16266,2100216266,,,,GITAMBAYA,GITAMBAYA,271790.6199,9871575.473,Unknown,,,,,,,
1048,2100201048,,,,GITAMBAYA,GITAMBAYA,271809.477,9871592.391,Unknown,,,,,,,
20237,2100220237,,,,GITAMBAYA,GITAMBAYA,271739.3056,9871720.49,Unknown,,,,,,,
3067,2100203067,,,,GITAMBAYA,GITAMBAYA,271768.5489,9871743.148,Unknown,,,,,,,
24923,2100224923,,,,GITAMBAYA,GITAMBAYA,271789.0513,9871742.813,Unknown,,,,,,,
27830,2100227830,,,,GITAMBAYA,GITAMBAYA,271797.672,9871752.331,Unknown,,,,,,,
14623,2100214623,,,,GITAMBAYA,GITAMBAYA,271797.2781,9871783.797,Unknown,,,,,,,
13218,2100213218,,,,GITAMBAYA,GITAMBAYA,271762.7139,9871806.74,Unknown,,,,,,,
27691,2100227691,,,,GITAMBAYA,GITAMBAYA,271868.0069,9871731.312,Unknown,,,,,,,
27515,2100227515,,,,GITAMBAYA,GITAMBAYA,271901.3169,9871672.422,Unknown,,,,,,,
6859,2100206859,,,,GITAMBAYA,GITAMBAYA,271865.1285,9871606.828,Unknown,,,,,,,
9121,2100209121,,,,GITAMBAYA,GITAMBAYA,271935.0445,9871523.78,Unknown,,,,,,,
20083,2100220083,,,,GITAMBAYA,GITAMBAYA,271969.5896,9871578.479,Unknown,,,,,,,
19824,2100219824,,,,GITAMBAYA,GITAMBAYA,271956.7097,9871583.023,Unknown,,,,,,,
16002,2100216002,,,,GITAMBAYA,GITAMBAYA,271946.2869,9871653.708,Unknown,,,,,,,
28620,2100228620,,,,GITAMBAYA,GITAMBAYA,271989.5478,9871637.702,Unknown,,,,,,,
935,2100200935,,,,GITAMBAYA,GITAMBAYA,272101.3307,9871618.815,Unknown,,,,,,,
27619,2100227619,,,,GITAMBAYA,GITAMBAYA,272038.2429,9871727.122,Unknown,,,,,,,
20890,2100220890,,,,GITAMBAYA,GITAMBAYA,271859.3638,9871829.612,Unknown,,,,,,,
19457,2100219457,,,,GITAMBAYA,GITAMBAYA,271867.0086,9871828.825,Unknown,,,,,,,
19254,2100219254,,,,GITAMBAYA,GITAMBAYA,271881.3448,9871837.26,Unknown,,,,,,,
16318,2100216318,,,,GITAMBAYA,GITAMBAYA,271893.5275,9871821.563,Unknown,,,,,,,
17284,2100217284,,,,GITAMBAYA,GITAMBAYA,271997.1171,9871741.083,Unknown,,,,,,,
25497,2100225497,,,,GITAMBAYA,GITAMBAYA,271948.7926,9871857.272,Unknown,,,,,,,
17706,2100217706,,,,GITAMBAYA,GITAMBAYA,272056.7236,9871828.409,Unknown,,,,,,,
12720,2100212720,,,,GITAMBAYA,GITAMBAYA,272027.3393,9871795.576,Unknown,,,,,,,
10261,2100210261,,,,GITAMBAYA,GITAMBAYA,272130.4507,9871760.314,Unknown,,,,,,,
23034,2100223034,,,,GITAMBAYA,GITAMBAYA,271842.3496,9871932.349,Unknown,,,,,,,
26582,2100226582,,,,GITAMBAYA,GITAMBAYA,271796.8192,9871853.807,Unknown,,,,,,,
20199,2100220199,,,,GITAMBAYA,GITAMBAYA,271773.013,9871907.008,Unknown,,,,,,,
9431,2100209431,,,,GITAMBAYA,GITAMBAYA,271714.7064,9872074.454,Unknown,,,,,,,
15186,2100215186,,,,GITAMBAYA,GITAMBAYA,271697.8009,9872052.616,Unknown,,,,,,,
24407,2100224407,,,,GITAMBAYA,GITAMBAYA,271685.1891,9872122.636,Unknown,,,,,,,
25062,2100225062,,,,GITAMBAYA,GITAMBAYA,271825.9311,9872083.806,Unknown,,,,,,,
26231,2100226231,,,,GITAMBAYA,GITAMBAYA,271873.1793,9872044.817,Unknown,,,,,,,
6852,2100206852,,,,GITAMBAYA,GITAMBAYA,271982.5535,9871970.221,Unknown,,,,,,,
28221,2100228221,,,,GITAMBAYA,GITAMBAYA,272045.518,9871852.678,Unknown,,,,,,,
24932,2100224932,,,,GITAMBAYA,GITAMBAYA,272078.9494,9871882.252,Unknown,,,,,,,
28057,2100228057,,,,GITAMBAYA,GITAMBAYA,272132.4785,9871906.752,Unknown,,,,,,,
1010,2100201010,,,,GITAMBAYA,GITAMBAYA,272258.4627,9871826.196,Unknown,,,,,,,
28543,2100228543,,,,GITAMBAYA,GITAMBAYA,272215.1508,9871887.051,Unknown,,,,,,,
24539,2100224539,,,,GITAMBAYA,GITAMBAYA,272208.3339,9871897.571,Unknown,,,,,,,
20419,2100220419,,,,GITAMBAYA,GITAMBAYA,272098.4074,9871940.903,Unknown,,,,,,,
28203,2100228203,,,,GITAMBAYA,GITAMBAYA,271876.9606,9872126.978,Unknown,,,,,,,
8463,2100208463,,,,GITAMBAYA,GITAMBAYA,271853.4147,9872153.745,Unknown,,,,,,,
28703,2100228703,,,,GITAMBAYA,GITAMBAYA,271827.4304,9872165.782,Unknown,,,,,,,
19676,2100219676,,,,GITAMBAYA,GITAMBAYA,271810.1116,9872176.682,Unknown,,,,,,,
22443,2100222443,,,,GITAMBAYA,GITAMBAYA,271765.322,9872228.356,Unknown,,,,,,,
16310,2100216310,,,,GITAMBAYA,GITAMBAYA,271723.1223,9872187.753,Unknown,,,,,,,
12056,2100212056,,,,GITAMBAYA,GITAMBAYA,271838.082,9872266.345,Unknown,,,,,,,
26688,2100226688,,,,GITAMBAYA,GITAMBAYA,271858.3088,9872288.167,Unknown,,,,,,,
187,2100200187,,,,GITAMBAYA,GITAMBAYA,271844.5929,9872320.121,Unknown,,,,,,,
19577,2100219577,,,,GITAMBAYA,GITAMBAYA,271912.8613,9872283.1,Unknown,,,,,,,
24647,2100224647,,,,GITAMBAYA,GITAMBAYA,271899.9145,9872200.545,Unknown,,,,,,,
24769,2100224769,,,,GITAMBAYA,GITAMBAYA,271911.2325,9872200.461,Unknown,,,,,,,
10757,2100210757,,,,GITAMBAYA,GITAMBAYA,271848.6179,9872244.601,Unknown,,,,,,,
25811,2100225811,,,,GITAMBAYA,GITAMBAYA,271960.0336,9872117.876,Unknown,,,,,,,
25421,2100225421,,,,GITAMBAYA,GITAMBAYA,271973.1887,9872117.499,Unknown,,,,,,,
26482,2100226482,,,,GITAMBAYA,GITAMBAYA,272103.1725,9872022.512,Unknown,,,,,,,
1032,2100201032,,,,GITAMBAYA,GITAMBAYA,272068.2175,9872124.13,Unknown,,,,,,,
7587,2100207587,,,,GITAMBAYA,GITAMBAYA,272050.2728,9872154.034,Unknown,,,,,,,
19562,2100219562,,,,GITAMBAYA,GITAMBAYA,272000.1296,9872245.3,Unknown,,,,,,,
8892,2100208892,,,,GITAMBAYA,GITAMBAYA,272088.3413,9872211.427,Unknown,,,,,,,
886,2100200886,,,,GITAMBAYA,GITAMBAYA,272149.9789,9872158.401,Unknown,,,,,,,
14830,2100214830,,,,GITAMBAYA,GITAMBAYA,272189.7524,9872141.379,Unknown,,,,,,,
25542,2100225542,,,,GITAMBAYA,GITAMBAYA,272161.587,9872064.767,Unknown,,,,,,,
22915,2100222915,,,,GITAMBAYA,GITAMBAYA,272240.2116,9872100.475,Unknown,,,,,,,
25420,2100225420,,,,GITAMBAYA,GITAMBAYA,272262.3037,9872031.254,Unknown,,,,,,,
25873,2100225873,,,,GITAMBAYA,GITAMBAYA,272283.9568,9872030.458,Unknown,,,,,,,
28428,2100228428,,,,GITAMBAYA,GITAMBAYA,272298.3439,9872019.704,Unknown,,,,,,,
25141,2100225141,,,,GITAMBAYA,GITAMBAYA,272293.327,9872029.857,Unknown,,,,,,,
23120,2100223120,,,,GITAMBAYA,GITAMBAYA,272320.2201,9871992.548,Unknown,,,,,,,
24954,2100224954,,,,GITAMBAYA,GITAMBAYA,272351.081,9871984.718,Unknown,,,,,,,
25874,2100225874,,,,GITAMBAYA,GITAMBAYA,272371.3046,9871984.972,Unknown,,,,,,,
23566,2100223566,,,,GITAMBAYA,GITAMBAYA,272223.4395,9871970.948,Unknown,,,,,,,
22186,2100222186,,,,GITAMBAYA,GITAMBAYA,272163.5043,9871979.052,Unknown,,,,,,,
22022,2100222022,,,,GITAMBAYA,GITAMBAYA,272318.5974,9872107.185,Unknown,,,,,,,
10254,2100210254,,,,GITAMBAYA,GITAMBAYA,272411.8523,9872026.311,Unknown,,,,,,,
25948,2100225948,,,,GITAMBAYA,GITAMBAYA,272467.8846,9872078.739,Unknown,,,,,,,
26352,2100226352,,,,GITAMBAYA,GITAMBAYA,272450.2431,9872099.925,Unknown,,,,,,,
27203,2100227203,,,,GITAMBAYA,GITAMBAYA,271887.5331,9872388.706,Unknown,,,,,,,
24772,2100224772,,,,GITAMBAYA,GITAMBAYA,271969.978,9872350.147,Unknown,,,,,,,
1848,2100201848,,,,GITAMBAYA,GITAMBAYA,271995.4008,9872319.142,Unknown,,,,,,,
22834,2100222834,,,,GITAMBAYA,GITAMBAYA,272165.6818,9872252.719,Unknown,,,,,,,
10074,2100210074,,,,GITAMBAYA,GITAMBAYA,272173.8773,9872234.402,Unknown,,,,,,,
24848,2100224848,,,,GITAMBAYA,GITAMBAYA,272186.0219,9872245.895,Unknown,,,,,,,
12323,2100212323,,,,GITAMBAYA,GITAMBAYA,272187.5855,9872238.928,Unknown,,,,,,,
20649,2100220649,,,,GITAMBAYA,GITAMBAYA,272195.1849,9872223.855,Unknown,,,,,,,
25611,2100225611,,,,GITAMBAYA,GITAMBAYA,272214.0662,9872207.352,Unknown,,,,,,,
8862,2100208862,,,,GITAMBAYA,GITAMBAYA,272256.7943,9872184.101,Unknown,,,,,,,
26720,2100226720,,,,GITAMBAYA,GITAMBAYA,272282.9259,9872173.594,Unknown,,,,,,,
28229,2100228229,,,,GITAMBAYA,GITAMBAYA,272424.6537,9872207.817,Unknown,,,,,,,
28079,2100228079,,,,GITAMBAYA,GITAMBAYA,272435.8305,9872197.613,Unknown,,,,,,,
12341,2100212341,,,,GITAMBAYA,GITAMBAYA,272465.4573,9872125.67,Unknown,,,,,,,
13818,2100213818,,,,GITAMBAYA,GITAMBAYA,272527.4214,9872185.881,Unknown,,,,,,,
24952,2100224952,,,,GITAMBAYA,GITAMBAYA,272490.37,9872236.123,Unknown,,,,,,,
22164,2100222164,,,,GITAMBAYA,GITAMBAYA,272482.6786,9872250.182,Unknown,,,,,,,
25568,2100225568,,,,GITAMBAYA,GITAMBAYA,272464.487,9872288.069,Unknown,,,,,,,
27776,2100227776,,,,GITAMBAYA,GITAMBAYA,272414.1316,9872287.866,Unknown,,,,,,,
789,2100200789,,,,GITAMBAYA,GITAMBAYA,272434.2803,9872314.923,Unknown,,,,,,,
826,2100200826,,,,GITAMBAYA,GITAMBAYA,272433.9646,9872341.172,Unknown,,,,,,,
21889,2100221889,,,,GITAMBAYA,GITAMBAYA,272494.7965,9872350.322,Unknown,,,,,,,
215,2100200215,,,,GITAMBAYA,GITAMBAYA,272505.3397,9872318.145,Unknown,,,,,,,
177,2100200177,,,,GITAMBAYA,GITAMBAYA,272523.0052,9872315.263,Unknown,,,,,,,
814,2100200814,,,,GITAMBAYA,GITAMBAYA,272546.0491,9872289.713,Unknown,,,,,,,
23763,2100223763,,,,GITAMBAYA,GITAMBAYA,272566.2019,9872311.018,Unknown,,,,,,,
219,2100200219,,,,GITAMBAYA,GITAMBAYA,272563.6376,9872290.5,Unknown,,,,,,,
27240,2100227240,,,,GITAMBAYA,GITAMBAYA,272567.6819,9872291.221,Unknown,,,,,,,
213,2100200213,,,,GITAMBAYA,GITAMBAYA,272584.3222,9872294.754,Unknown,,,,,,,
207,2100200207,,,,GITAMBAYA,GITAMBAYA,272601.4257,9872325.163,Unknown,,,,,,,
28292,2100228292,,,,GITAMBAYA,GITAMBAYA,272619.6259,9872326.817,Unknown,,,,,,,
20155,2100220155,,,,GITAMBAYA,GITAMBAYA,272511.5281,9872407.589,Unknown,,,,,,,
822,2100200822,,,,GITAMBAYA,GITAMBAYA,272483.2661,9872439.403,Unknown,,,,,,,
214,2100200214,,,,GITAMBAYA,GITAMBAYA,272438.9315,9872452.127,Unknown,,,,,,,
24449,2100224449,,,,GITAMBAYA,GITAMBAYA,272457.6125,9872456.104,Unknown,,,,,,,
24235,2100224235,,,,GITAMBAYA,GITAMBAYA,272424.222,9872472.633,Unknown,,,,,,,
23377,2100223377,,,,GITAMBAYA,GITAMBAYA,272387.7608,9872501.99,Unknown,,,,,,,
222,2100200222,,,,GITAMBAYA,GITAMBAYA,272330.2702,9872542.208,Unknown,,,,,,,
216,2100200216,,,,GITAMBAYA,GITAMBAYA,272287.2843,9872562.749,Unknown,,,,,,,
25322,2100225322,,,,GITAMBAYA,GITAMBAYA,272297.0305,9872555.29,Unknown,,,,,,,
24118,2100224118,,,,GITAMBAYA,GITAMBAYA,272279.5807,9872490.41,Unknown,,,,,,,
24304,2100224304,,,,GITAMBAYA,GITAMBAYA,272157.8389,9872657.681,Unknown,,,,,,,
8002,2100208002,,,,GITAMBAYA,GITAMBAYA,272167.1485,9872638.185,Unknown,,,,,,,
21315,2100221315,,,,GITAMBAYA,GITAMBAYA,272227.8972,9872530.964,Unknown,,,,,,,
27759,2100227759,,,,GITAMBAYA,GITAMBAYA,272194.2041,9872555.382,Unknown,,,,,,,
10678,2100210678,,,,GITAMBAYA,GITAMBAYA,272043.4422,9872621.34,Unknown,,,,,,,
20736,2100220736,,,,GITAMBAYA,GITAMBAYA,272033.6611,9872548.354,Unknown,,,,,,,
200,2100200200,,,,GITAMBAYA,GITAMBAYA,272057.1599,9872561.054,Unknown,,,,,,,
28059,2100228059,,,,GITAMBAYA,GITAMBAYA,272065.5742,9872548.119,Unknown,,,,,,,
28117,2100228117,,,,GITAMBAYA,GITAMBAYA,272081.7466,9872531.799,Unknown,,,,,,,
228,2100200228,,,,GITAMBAYA,GITAMBAYA,272106.9638,9872528.628,Unknown,,,,,,,
24406,2100224406,,,,GITAMBAYA,GITAMBAYA,272231.3313,9872477.085,Unknown,,,,,,,
872,2100200872,,,,GITAMBAYA,GITAMBAYA,272390.5524,9872361.086,Unknown,,,,,,,
26447,2100226447,,,,GITAMBAYA,GITAMBAYA,272382.1808,9872289.06,Unknown,,,,,,,
28200,2100228200,,,,GITAMBAYA,GITAMBAYA,272370.1842,9872278.028,Unknown,,,,,,,
22629,2100222629,,,,GITAMBAYA,GITAMBAYA,272346.2595,9872212.738,Unknown,,,,,,,
25097,2100225097,,,,GITAMBAYA,GITAMBAYA,272230.8047,9872254.978,Unknown,,,,,,,
20838,2100220838,,,,GITAMBAYA,GITAMBAYA,272120.1206,9872422.699,Unknown,,,,,,,
7799,2100207799,,,,GITAMBAYA,GITAMBAYA,272202.9903,9872438.022,Unknown,,,,,,,
169,2100200169,,,,GITAMBAYA,GITAMBAYA,272055.8133,9872472.885,Unknown,,,,,,,
28437,2100228437,,,,GITAMBAYA,GITAMBAYA,272009.4541,9872411.117,Unknown,,,,,,,
27543,2100227543,,,,GITAMBAYA,GITAMBAYA,271960.3415,9872411.174,Unknown,,,,,,,
25950,2100225950,,,,GITAMBAYA,GITAMBAYA,271914.6526,9872449.336,Unknown,,,,,,,
19608,2100219608,,,,GITAMBAYA,GITAMBAYA,271935.4149,9872474.568,Unknown,,,,,,,
831,2100200831,,,,GITAMBAYA,GITAMBAYA,271991.3412,9872520.028,Unknown,,,,,,,
17439,2100217439,,,,GITAMBAYA,GITAMBAYA,272020.6394,9872750.377,Unknown,,,,,,,
21597,2100221597,,,,GITAMBAYA,GITAMBAYA,272070.3733,9872737.768,Unknown,,,,,,,
8696,2100208696,,,,GITAMBAYA,GITAMBAYA,272083.2196,9872702.366,Unknown,,,,,,,
783,2100200783,,,,GITAMBAYA,GITAMBAYA,271901.6223,9872714.567,Unknown,,,,,,,
254,2100200254,,,,GITAMBAYA,GITAMBAYA,271882.7771,9872706.554,Unknown,,,,,,,
809,2100200809,,,,GITAMBAYA,GITAMBAYA,271931.8766,9872750.627,Unknown,,,,,,,
813,2100200813,,,,GITAMBAYA,GITAMBAYA,271938.5998,9872741.378,Unknown,,,,,,,
811,2100200811,,,,GITAMBAYA,GITAMBAYA,271939.0629,9872742.374,Unknown,,,,,,,
812,2100200812,,,,GITAMBAYA,GITAMBAYA,271938.6645,9872754.614,Unknown,,,,,,,
810,2100200810,,,,GITAMBAYA,GITAMBAYA,271936.6092,9872748.898,Unknown,,,,,,,
794,2100200794,,,,GITAMBAYA,GITAMBAYA,271935.2964,9872742.426,Unknown,,,,,,,
805,2100200805,,,,GITAMBAYA,GITAMBAYA,271942.8433,9872748.994,Unknown,,,,,,,
806,2100200806,,,,GITAMBAYA,GITAMBAYA,271935.5651,9872755.828,Unknown,,,,,,,
792,2100200792,,,,GITAMBAYA,GITAMBAYA,271943.0867,9872771.741,Unknown,,,,,,,
796,2100200796,,,,GITAMBAYA,GITAMBAYA,271932.5301,9872744.931,Unknown,,,,,,,
804,2100200804,,,,GITAMBAYA,GITAMBAYA,271935.3206,9872734.611,Unknown,,,,,,,
808,2100200808,,,,GITAMBAYA,GITAMBAYA,271934.891,9872738.537,Unknown,,,,,,,
793,2100200793,,,,GITAMBAYA,GITAMBAYA,271937.2638,9872741.58,Unknown,,,,,,,
798,2100200798,,,,GITAMBAYA,GITAMBAYA,271934.7394,9872742.942,Unknown,,,,,,,
791,2100200791,,,,GITAMBAYA,GITAMBAYA,271931.511,9872742.977,Unknown,,,,,,,
795,2100200795,,,,GITAMBAYA,GITAMBAYA,271923.6817,9872742.252,Unknown,,,,,,,
797,2100200797,,,,GITAMBAYA,GITAMBAYA,271935.83,9872748.786,Unknown,,,,,,,
807,2100200807,,,,GITAMBAYA,GITAMBAYA,271928.5598,9872744.449,Unknown,,,,,,,
206,2100200206,,,,GITAMBAYA,GITAMBAYA,271802.3277,9872782.645,Unknown,,,,,,,
24400,2100224400,,,,GITAMBAYA,GITAMBAYA,271768.37,9872787.653,Unknown,,,,,,,
8053,2100208053,,,,GITAMBAYA,GITAMBAYA,271765.0529,9872807.873,Unknown,,,,,,,
865,2100200865,,,,GITAMBAYA,GITAMBAYA,271735.8999,9872814.193,Unknown,,,,,,,
17958,2100217958,,,,GITAMBAYA,GITAMBAYA,271775.2076,9872799.972,Unknown,,,,,,,
23829,2100223829,,,,GITAMBAYA,GITAMBAYA,271870.7591,9872802.732,Unknown,,,,,,,
16306,2100216306,,,,GITAMBAYA,GITAMBAYA,271893.6018,9872799.154,Unknown,,,,,,,
7389,2100207389,,,,GITAMBAYA,GITAMBAYA,271967.8522,9872777.455,Unknown,,,,,,,
12700,2100212700,,,,GITAMBAYA,GITAMBAYA,272941.0715,9872303.213,Unknown,,,,,,,
6755,2100206755,,,,GITAMBAYA,GITAMBAYA,272932.2835,9872268.368,Unknown,,,,,,,
19301,2100219301,,,,GITAMBAYA,GITAMBAYA,272918.7493,9872202.477,Unknown,,,,,,,
8682,2100208682,,,,GITAMBAYA,GITAMBAYA,272915.3373,9872174.086,Unknown,,,,,,,
27433,2100227433,,,,GITAMBAYA,GITAMBAYA,272894.4022,9872131.084,Unknown,,,,,,,
25522,2100225522,,,,GITAMBAYA,GITAMBAYA,272909.957,9872147.686,Unknown,,,,,,,
12049,2100212049,,,,GITAMBAYA,GITAMBAYA,272876.5071,9872092.232,Unknown,,,,,,,
8018,2100208018,,,,GITAMBAYA,GITAMBAYA,272885.3977,9872113.511,Unknown,,,,,,,
17474,2100217474,,,,GITAMBAYA,GITAMBAYA,272856.657,9871985.414,Unknown,,,,,,,
26512,2100226512,,,,GITAMBAYA,GITAMBAYA,272790.2912,9871803.003,Unknown,,,,,,,
26036,2100226036,,,,GITAMBAYA,GITAMBAYA,272802.901,9871812.524,Unknown,,,,,,,
18216,2100218216,,,,GITAMBAYA,GITAMBAYA,272787.2334,9871772.328,Unknown,,,,,,,
20468,2100220468,,,,GITAMBAYA,GITAMBAYA,272777.2477,9871777.371,Unknown,,,,,,,
27202,2100227202,,,,GITAMBAYA,GITAMBAYA,272770.3279,9871750.527,Unknown,,,,,,,
16307,2100216307,,,,GITAMBAYA,GITAMBAYA,272753.7525,9871785.576,Unknown,,,,,,,
19189,2100219189,,,,GITAMBAYA,GITAMBAYA,272764.4143,9871743.536,Unknown,,,,,,,
28332,2100228332,,,,GITAMBAYA,GITAMBAYA,272771.4767,9871727.062,Unknown,,,,,,,
21772,2100221772,,,,GITAMBAYA,GITAMBAYA,272765.2656,9871720.919,Unknown,,,,,,,
18045,2100218045,,,,GITAMBAYA,GITAMBAYA,272759.3158,9871712.472,Unknown,,,,,,,
20660,2100220660,,,,GITAMBAYA,GITAMBAYA,272747.5612,9871674.933,Unknown,,,,,,,
18911,2100218911,,,,GITAMBAYA,GITAMBAYA,272764.0673,9871710.024,Unknown,,,,,,,
16419,2100216419,,,,GITAMBAYA,GITAMBAYA,272754.1528,9871667.933,Unknown,,,,,,,
17308,2100217308,,,,GITAMBAYA,GITAMBAYA,272724.2472,9871637.883,Unknown,,,,,,,
11636,2100211636,,,,GITAMBAYA,GITAMBAYA,272719.8261,9871567.962,Unknown,,,,,,,
20655,2100220655,,,,GITAMBAYA,GITAMBAYA,272682.6024,9871471.601,Unknown,,,,,,,
19201,2100219201,,,,GITAMBAYA,GITAMBAYA,272678.974,9871460.446,Unknown,,,,,,,
13836,2100213836,,,,GITAMBAYA,GITAMBAYA,272665.4916,9871426.039,Unknown,,,,,,,
27108,2100227108,,,,GITAMBAYA,GITAMBAYA,272666.6645,9871420.547,Unknown,,,,,,,
27520,2100227520,,,,GITAMBAYA,GITAMBAYA,272657.9158,9871408.375,Unknown,,,,,,,
27720,2100227720,,,,GITAMBAYA,GITAMBAYA,272642.799,9871350.759,Unknown,,,,,,,
14293,2100214293,,,,GITAMBAYA,GITAMBAYA,272599.0554,9871341.824,Unknown,,,,,,,
17572,2100217572,,,,GITAMBAYA,GITAMBAYA,272536.9102,9871404.361,Unknown,,,,,,,
6775,2100206775,,,,GITAMBAYA,GITAMBAYA,272550.5923,9871444.556,Unknown,,,,,,,
27846,2100227846,,,,GITAMBAYA,GITAMBAYA,272561.157,9871459.919,Unknown,,,,,,,
258,2100200258,,,,GITAMBAYA,GITAMBAYA,272591.676,9871539.942,Unknown,,,,,,,
6766,2100206766,,,,GITAMBAYA,GITAMBAYA,272585.253,9871544.454,Unknown,,,,,,,
24289,2100224289,,,,GITAMBAYA,GITAMBAYA,272607.0023,9871615.789,Unknown,,,,,,,
18844,2100218844,,,,GITAMBAYA,GITAMBAYA,272612.8632,9871644.439,Unknown,,,,,,,
18843,2100218843,,,,GITAMBAYA,GITAMBAYA,272624.1407,9871674.696,Unknown,,,,,,,
26991,2100226991,,,,GITAMBAYA,GITAMBAYA,272634.6954,9871729.378,Unknown,,,,,,,
2903,2100202903,,,,GITAMBAYA,GITAMBAYA,272637.3044,9871739.371,Unknown,,,,,,,
26510,2100226510,,,,GITAMBAYA,GITAMBAYA,272639.0563,9871754.137,Unknown,,,,,,,
16946,2100216946,,,,GITAMBAYA,GITAMBAYA,272638.8907,9871752.275,Unknown,,,,,,,
15746,2100215746,,,,GITAMBAYA,GITAMBAYA,272680.5315,9871847.091,Unknown,,,,,,,
8894,2100208894,,,,GITAMBAYA,GITAMBAYA,272709.5185,9871941.952,Unknown,,,,,,,
16958,2100216958,,,,GITAMBAYA,GITAMBAYA,272721.3822,9871957.04,Unknown,,,,,,,
16956,2100216956,,,,GITAMBAYA,GITAMBAYA,272696.6483,9871984.985,Unknown,,,,,,,
11892,2100211892,,,,GITAMBAYA,GITAMBAYA,272705.7063,9872005.49,Unknown,,,,,,,
8685,2100208685,,,,GITAMBAYA,GITAMBAYA,272735.5633,9872051.872,Unknown,,,,,,,
8697,2100208697,,,,GITAMBAYA,GITAMBAYA,272745.4272,9872035.565,Unknown,,,,,,,
15187,2100215187,,,,GITAMBAYA,GITAMBAYA,272677.8498,9871963.884,Unknown,,,,,,,
17283,2100217283,,,,GITAMBAYA,GITAMBAYA,272673.9147,9871940.305,Unknown,,,,,,,
23575,2100223575,,,,GITAMBAYA,GITAMBAYA,272649.4732,9871922.849,Unknown,,,,,,,
23364,2100223364,,,,GITAMBAYA,GITAMBAYA,272638.8994,9871894.509,Unknown,,,,,,,
14446,2100214446,,,,GITAMBAYA,GITAMBAYA,272640.7424,9871885.957,Unknown,,,,,,,
20167,2100220167,,,,GITAMBAYA,GITAMBAYA,272603.1347,9871858.593,Unknown,,,,,,,
19441,2100219441,,,,GITAMBAYA,GITAMBAYA,272552.4643,9871729.485,Unknown,,,,,,,
24839,2100224839,,,,GITAMBAYA,GITAMBAYA,272520.0067,9871738.918,Unknown,,,,,,,
26248,2100226248,,,,GITAMBAYA,GITAMBAYA,272508.1248,9871723.369,Unknown,,,,,,,
27125,2100227125,,,,GITAMBAYA,GITAMBAYA,272528.5719,9871696.932,Unknown,,,,,,,
24308,2100224308,,,,GITAMBAYA,GITAMBAYA,272468.288,9871622.822,Unknown,,,,,,,
8690,2100208690,,,,GITAMBAYA,GITAMBAYA,272467.6583,9871569.955,Unknown,,,,,,,
24618,2100224618,,,,GITAMBAYA,GITAMBAYA,272527.0384,9871585.187,Unknown,,,,,,,
17826,2100217826,,,,GITAMBAYA,GITAMBAYA,272499.6548,9871556.742,Unknown,,,,,,,
6760,2100206760,,,,GITAMBAYA,GITAMBAYA,272493.9833,9871522.857,Unknown,,,,,,,
27156,2100227156,,,,GITAMBAYA,GITAMBAYA,272475.4947,9871535.176,Unknown,,,,,,,
17313,2100217313,,,,GITAMBAYA,GITAMBAYA,272435.5603,9871543.885,Unknown,,,,,,,
28544,2100228544,,,,GITAMBAYA,GITAMBAYA,269359.4533,9872565.167,Unknown,,,,,,,
23690,2100223690,,,,GITAMBAYA,GITAMBAYA,269317.9656,9872540.066,Unknown,,,,,,,
29022,2100229022,,,,GITAMBAYA,GITAMBAYA,269136.9323,9872563.585,Unknown,,,,,,,
268,2100200268,,,,GITAMBAYA,GITAMBAYA,268935.2689,9872380.279,Unknown,,,,,,,
12712,2100212712,,,,GITAMBAYA,GITAMBAYA,268988.5505,9872363.727,Unknown,,,,,,,
12192,2100212192,,,,GITAMBAYA,GITAMBAYA,269378.0703,9872504.533,Unknown,,,,,,,
25945,2100225945,,,,GITAMBAYA,GITAMBAYA,269474.1745,9872488.915,Unknown,,,,,,,
18951,2100218951,,,,GITAMBAYA,GITAMBAYA,269477.1445,9872487.019,Unknown,,,,,,,
24642,2100224642,,,,GITAMBAYA,GITAMBAYA,269423.4353,9872556.033,Unknown,,,,,,,
6470,2100206470,,,,GITAMBAYA,GITAMBAYA,269567.7345,9872552.746,Unknown,,,,,,,
6617,2100206617,,,,GITAMBAYA,GITAMBAYA,269563.5197,9872556.872,Unknown,,,,,,,
19188,2100219188,,,,GITAMBAYA,GITAMBAYA,269554.7983,9872532.57,Unknown,,,,,,,
6842,2100206842,,,,GITAMBAYA,GITAMBAYA,269534.2111,9872521.458,Unknown,,,,,,,
