New Acc No,Old Acc No,Zone,Subzone,Longitude,Latitude
15996,2100215996,002 GITAMBAYA,GITAMBAYA,271415.2462,9872302.077
8680,2100208680,002 GITAMBAYA,GITAMBAYA,271434.2778,9872334.534
8893,2100208893,002 GITAMBAYA,GITAMBAYA,271448.0256,9872335.577
9384,2100209384,002 GITAMBAYA,GITAMBAYA,271456.328,9872400.469
16554,2100216554,002 GITAMBAYA,GITAMBAYA,271234.3177,9871851.372
6508,2100206508,002 GITAMBAYA,GITAMBAYA,271287.8763,9871835.429
15998,2100215998,002 GITAMBAYA,GITAMBAYA,271267.8789,9871906.863
7794,2100207794,002 GITAMBAYA,GITAMBAYA,271225.4812,9871857.965
7796,2100207796,002 GITAMBAYA,GITAMBAYA,271191.8789,9871884.78
6251,2100206251,002 GITAMBAYA,GITAMBAYA,271218.5885,9871921.685
21492,2100221492,002 GITAMBAYA,GITAMBAYA,271199.0283,9871927.533
14827,2100214827,002 GITAMBAYA,GITAMBAYA,271151.4991,9871944.181
6507,2100206507,002 GITAMBAYA,GITAMBAYA,271114.5274,9871884.023
18965,2100218965,002 GITAMBAYA,GITAMBAYA,271151.8709,9871866.52
21473,2100221473,002 GITAMBAYA,GITAMBAYA,271176.1972,9871864.012
16953,2100216953,002 GITAMBAYA,GITAMBAYA,271044.6965,9871976.934
1084,2100201084,002 GITAMBAYA,GITAMBAYA,271034.3777,9871980.557
989,2100200989,002 GITAMBAYA,GITAMBAYA,270982.4996,9871981.847
21768,2100221768,002 GITAMBAYA,GITAMBAYA,270990.6701,9871921.372
970,2100200970,002 GITAMBAYA,GITAMBAYA,270905.8222,9871972.335
7400,2100207400,002 GITAMBAYA,GITAMBAYA,270828.8225,9871972.427
7396,2100207396,002 GITAMBAYA,GITAMBAYA,270784.3941,9871985.906
10517,2100210517,002 GITAMBAYA,GITAMBAYA,270735.5102,9872028.36
22682,2100222682,002 GITAMBAYA,GITAMBAYA,270703.7969,9872008.742
11968,2100211968,002 GITAMBAYA,GITAMBAYA,270670.9814,9872050.489
10072,2100210072,002 GITAMBAYA,GITAMBAYA,270674.5967,9872054.271
21055,2100221055,002 GITAMBAYA,GITAMBAYA,270696.8227,9872133.46
16548,2100216548,002 GITAMBAYA,GITAMBAYA,270816.0576,9872202.102
12309,2100212309,002 GITAMBAYA,GITAMBAYA,270796.8438,9872088.296
21040,2100221040,002 GITAMBAYA,GITAMBAYA,270863.4707,9872064.086
21122,2100221122,002 GITAMBAYA,GITAMBAYA,270866.4414,9872087.019
22525,2100222525,002 GITAMBAYA,GITAMBAYA,270869.7009,9872095.317
7811,2100207811,002 GITAMBAYA,GITAMBAYA,270879.1632,9872095.637
21491,2100221491,002 GITAMBAYA,GITAMBAYA,270871.0196,9872144.499
20671,2100220671,002 GITAMBAYA,GITAMBAYA,270980.4993,9872002.455
14818,2100214818,002 GITAMBAYA,GITAMBAYA,270996.9211,9872026.025
6521,2100206521,002 GITAMBAYA,GITAMBAYA,271020.6597,9872092.016
8560,2100208560,002 GITAMBAYA,GITAMBAYA,271034.2815,9872113.243
6518,2100206518,002 GITAMBAYA,GITAMBAYA,271058.4679,9872098.938
12314,2100212314,002 GITAMBAYA,GITAMBAYA,271053.2172,9872098.768
13578,2100213578,002 GITAMBAYA,GITAMBAYA,271099.722,9872061.898
906,2100200906,002 GITAMBAYA,GITAMBAYA,271068.8745,9871999.735
19603,2100219603,002 GITAMBAYA,GITAMBAYA,271148.6494,9871984.862
11317,2100211317,002 GITAMBAYA,GITAMBAYA,271153.2574,9872001.419
6495,2100206495,002 GITAMBAYA,GITAMBAYA,271149.3528,9872012.66
6494,2100206494,002 GITAMBAYA,GITAMBAYA,271157.1081,9872013.164
14438,2100214438,002 GITAMBAYA,GITAMBAYA,271167.2369,9872041.135
9360,2100209360,002 GITAMBAYA,GITAMBAYA,271229.8912,9872019.521
6758,2100206758,002 GITAMBAYA,GITAMBAYA,271227.9269,9871990.56
21183,2100221183,002 GITAMBAYA,GITAMBAYA,271217.5342,9871968.358
10247,2100210247,002 GITAMBAYA,GITAMBAYA,271224.0487,9871965.543
19898,2100219898,002 GITAMBAYA,GITAMBAYA,271212.1425,9871957.884
19897,2100219897,002 GITAMBAYA,GITAMBAYA,271214.8803,9871943.729
19819,2100219819,002 GITAMBAYA,GITAMBAYA,271246.8915,9871936.102
9386,2100209386,002 GITAMBAYA,GITAMBAYA,271258.6838,9871972.941
6956,2100206956,002 GITAMBAYA,GITAMBAYA,271281.338,9871973.437
20147,2100220147,002 GITAMBAYA,GITAMBAYA,271299.5616,9871968.602
13056,2100213056,002 GITAMBAYA,GITAMBAYA,271318.1188,9871964.284
8033,2100208033,002 GITAMBAYA,GITAMBAYA,271313.087,9871918.159
21302,2100221302,002 GITAMBAYA,GITAMBAYA,271264.7969,9871909.644
1017,2100201017,002 GITAMBAYA,GITAMBAYA,271335.7301,9872036.317
1008,2100201008,002 GITAMBAYA,GITAMBAYA,271342.4493,9872007.012
264,2100200264,002 GITAMBAYA,GITAMBAYA,271338.6216,9871989.092
8885,2100208885,002 GITAMBAYA,GITAMBAYA,271331.1568,9871971.98
23451,2100223451,002 GITAMBAYA,GITAMBAYA,271294.1701,9872085.892
975,2100200975,002 GITAMBAYA,GITAMBAYA,271222.964,9872105.38
976,2100200976,002 GITAMBAYA,GITAMBAYA,271220.1049,9872107.7
18531,2100218531,002 GITAMBAYA,GITAMBAYA,271164.9808,9872133.154
1015,2100201015,002 GITAMBAYA,GITAMBAYA,271115.3236,9872141.948
7782,2100207782,002 GITAMBAYA,GITAMBAYA,271071.9544,9872153.346
12058,2100212058,002 GITAMBAYA,GITAMBAYA,271060.5342,9872166.333
1037,2100201037,002 GITAMBAYA,GITAMBAYA,271020.8942,9872152.387
22736,2100222736,002 GITAMBAYA,GITAMBAYA,271022.0092,9872150.028
16945,2100216945,002 GITAMBAYA,GITAMBAYA,270996.3251,9872182.582
20678,2100220678,002 GITAMBAYA,GITAMBAYA,270963.925,9872188.936
13832,2100213832,002 GITAMBAYA,GITAMBAYA,270925.0214,9872208.614
6500,2100206500,002 GITAMBAYA,GITAMBAYA,270927.1368,9872208.192
3154,2100203154,002 GITAMBAYA,GITAMBAYA,270920.9317,9872219.339
20679,2100220679,002 GITAMBAYA,GITAMBAYA,270882.1025,9872212.933
9359,2100209359,002 GITAMBAYA,GITAMBAYA,270858.8466,9872223.295
7784,2100207784,002 GITAMBAYA,GITAMBAYA,270829.2637,9872233.891
21010,2100221010,002 GITAMBAYA,GITAMBAYA,270771.9193,9872250.495
9448,2100209448,002 GITAMBAYA,GITAMBAYA,270761.529,9872250.358
8694,2100208694,002 GITAMBAYA,GITAMBAYA,270722.893,9872284.672
9437,2100209437,002 GITAMBAYA,GITAMBAYA,270724.1582,9872305.319
8020,2100208020,002 GITAMBAYA,GITAMBAYA,270731.3324,9872339.574
13835,2100213835,002 GITAMBAYA,GITAMBAYA,270745.152,9872369.705
9439,2100209439,002 GITAMBAYA,GITAMBAYA,270797.5564,9872308.174
10081,2100210081,002 GITAMBAYA,GITAMBAYA,270803.0227,9872292.491
6253,2100206253,002 GITAMBAYA,GITAMBAYA,270846.2866,9872298.513
22149,2100222149,002 GITAMBAYA,GITAMBAYA,270838.983,9872263.742
9097,2100209097,002 GITAMBAYA,GITAMBAYA,270839.5718,9872270.471
9449,2100209449,002 GITAMBAYA,GITAMBAYA,270902.4091,9872329.394
716,2100200716,002 GITAMBAYA,GITAMBAYA,270920.4264,9872327.785
10241,2100210241,002 GITAMBAYA,GITAMBAYA,270947.0951,9872318.937
21024,2100221024,002 GITAMBAYA,GITAMBAYA,270976.5274,9872311.382
18558,2100218558,002 GITAMBAYA,GITAMBAYA,270977.8852,9872281.134
22840,2100222840,002 GITAMBAYA,GITAMBAYA,270974.2047,9872264.909
16313,2100216313,002 GITAMBAYA,GITAMBAYA,270943.2637,9872254.896
19982,2100219982,002 GITAMBAYA,GITAMBAYA,270969.4317,9872220.057
9105,2100209105,002 GITAMBAYA,GITAMBAYA,270988.2658,9872243.26
22237,2100222237,002 GITAMBAYA,GITAMBAYA,270999.1226,9872239.673
11243,2100211243,002 GITAMBAYA,GITAMBAYA,270998.9386,9872237.498
21059,2100221059,002 GITAMBAYA,GITAMBAYA,271034.884,9872229.247
21058,2100221058,002 GITAMBAYA,GITAMBAYA,271046.0206,9872223.393
21704,2100221704,002 GITAMBAYA,GITAMBAYA,271043.5073,9872183.907
21078,2100221078,002 GITAMBAYA,GITAMBAYA,271095.2949,9872205.438
8013,2100208013,002 GITAMBAYA,GITAMBAYA,271146.7868,9872225.125
7398,2100207398,002 GITAMBAYA,GITAMBAYA,271036.2138,9872288.936
19058,2100219058,002 GITAMBAYA,GITAMBAYA,271017.4714,9872292.683
1073,2100201073,002 GITAMBAYA,GITAMBAYA,271252.2366,9872215.8
1069,2100201069,002 GITAMBAYA,GITAMBAYA,271310.822,9872201.852
19578,2100219578,002 GITAMBAYA,GITAMBAYA,271302.9792,9872142.784
20017,2100220017,002 GITAMBAYA,GITAMBAYA,271256.355,9872139.654
1093,2100201093,002 GITAMBAYA,GITAMBAYA,271254.2006,9872142.675
17983,2100217983,002 GITAMBAYA,GITAMBAYA,271212.7732,9872162.904
16961,2100216961,002 GITAMBAYA,GITAMBAYA,271186.6322,9872160.599
22392,2100222392,002 GITAMBAYA,GITAMBAYA,271180.0032,9872167.618
21002,2100221002,002 GITAMBAYA,GITAMBAYA,271288.0374,9872330.392
22236,2100222236,002 GITAMBAYA,GITAMBAYA,271235.0969,9872286.721
22458,2100222458,002 GITAMBAYA,GITAMBAYA,271246.196,9872281.696
6879,2100206879,002 GITAMBAYA,GITAMBAYA,271332.8873,9872452.4
1007,2100201007,002 GITAMBAYA,GITAMBAYA,271270.7298,9872479.618
7405,2100207405,002 GITAMBAYA,GITAMBAYA,271261.8819,9872450.542
6237,2100206237,002 GITAMBAYA,GITAMBAYA,271364.7207,9872536.904
6462,2100206462,002 GITAMBAYA,GITAMBAYA,271311.2101,9872614.896
1046,2100201046,002 GITAMBAYA,GITAMBAYA,271322.8319,9872656.767
730,2100200730,002 GITAMBAYA,GITAMBAYA,271335.4414,9872692.648
979,2100200979,002 GITAMBAYA,GITAMBAYA,271339.4283,9872695.711
6250,2100206250,002 GITAMBAYA,GITAMBAYA,271342.0881,9872712.358
6136,2100206136,002 GITAMBAYA,GITAMBAYA,271411.4379,9872668.462
21950,2100221950,002 GITAMBAYA,GITAMBAYA,271414.596,9872791.749
9421,2100209421,002 GITAMBAYA,GITAMBAYA,271362.6,9872750.439
13574,2100213574,002 GITAMBAYA,GITAMBAYA,271224.3902,9872365.038
952,2100200952,002 GITAMBAYA,GITAMBAYA,271068.374,9872408.889
963,2100200963,002 GITAMBAYA,GITAMBAYA,271222.1303,9872437.02
16962,2100216962,002 GITAMBAYA,GITAMBAYA,271218.5315,9872436.077
10239,2100210239,002 GITAMBAYA,GITAMBAYA,271201.1036,9872443.807
12339,2100212339,002 GITAMBAYA,GITAMBAYA,271207.3533,9872448.051
12318,2100212318,002 GITAMBAYA,GITAMBAYA,271178.5518,9872455.569
7224,2100207224,002 GITAMBAYA,GITAMBAYA,271125.644,9872469.357
11946,2100211946,002 GITAMBAYA,GITAMBAYA,271105.3976,9872474.743
8280,2100208280,002 GITAMBAYA,GITAMBAYA,271042.9716,9872488.357
6940,2100206940,002 GITAMBAYA,GITAMBAYA,271029.5882,9872470.872
6242,2100206242,002 GITAMBAYA,GITAMBAYA,271024.0543,9872426.13
7993,2100207993,002 GITAMBAYA,GITAMBAYA,271041.2138,9872519
9440,2100209440,002 GITAMBAYA,GITAMBAYA,271047.9938,9872522.316
18217,2100218217,002 GITAMBAYA,GITAMBAYA,271048.5407,9872561.469
19337,2100219337,002 GITAMBAYA,GITAMBAYA,270971.9736,9872553.303
7394,2100207394,002 GITAMBAYA,GITAMBAYA,270969.2614,9872506.609
717,2100200717,002 GITAMBAYA,GITAMBAYA,270955.0899,9872501.124
983,2100200983,002 GITAMBAYA,GITAMBAYA,270960.9414,9872491.653
14626,2100214626,002 GITAMBAYA,GITAMBAYA,270960.3053,9872473.127
18950,2100218950,002 GITAMBAYA,GITAMBAYA,270943.5378,9872465.704
10057,2100210057,002 GITAMBAYA,GITAMBAYA,270899.0089,9872464.252
12727,2100212727,002 GITAMBAYA,GITAMBAYA,270848.2534,9872503.406
995,2100200995,002 GITAMBAYA,GITAMBAYA,270884.5545,9872542.217
6262,2100206262,002 GITAMBAYA,GITAMBAYA,270882.7984,9872533.072
968,2100200968,002 GITAMBAYA,GITAMBAYA,270901.095,9872530.062
6227,2100206227,002 GITAMBAYA,GITAMBAYA,270932.9137,9872532.316
6459,2100206459,002 GITAMBAYA,GITAMBAYA,270922.469,9872607.61
7070,2100207070,002 GITAMBAYA,GITAMBAYA,270902.0552,9872613.476
6511,2100206511,002 GITAMBAYA,GITAMBAYA,270868.3323,9872575.865
1023,2100201023,002 GITAMBAYA,GITAMBAYA,270850.9228,9872583.816
1036,2100201036,002 GITAMBAYA,GITAMBAYA,270828.3188,9872590.786
1002,2100201002,002 GITAMBAYA,GITAMBAYA,270833.7497,9872598.311
991,2100200991,002 GITAMBAYA,GITAMBAYA,270709.2827,9872631.678
2249,2100202249,002 GITAMBAYA,GITAMBAYA,270688.957,9872643.903
6505,2100206505,002 GITAMBAYA,GITAMBAYA,270625.7461,9872665.093
2895,2100202895,002 GITAMBAYA,GITAMBAYA,270628.0256,9872617.517
9370,2100209370,002 GITAMBAYA,GITAMBAYA,270629.0322,9872559.747
966,2100200966,002 GITAMBAYA,GITAMBAYA,270639.8201,9872497.485
11919,2100211919,002 GITAMBAYA,GITAMBAYA,270953.9819,9872622.361
11181,2100211181,002 GITAMBAYA,GITAMBAYA,270946.3125,9872657.14
1284,2100201284,002 GITAMBAYA,GITAMBAYA,270935.8875,9872679.382
14824,2100214824,002 GITAMBAYA,GITAMBAYA,270910.0567,9872684.101
695,2100200695,002 GITAMBAYA,GITAMBAYA,271041.8325,9872704.049
11137,2100211137,002 GITAMBAYA,GITAMBAYA,271197.9364,9872770.247
12052,2100212052,002 GITAMBAYA,GITAMBAYA,271284.6899,9872752.318
16976,2100216976,002 GITAMBAYA,GITAMBAYA,271290.1185,9872737.372
18807,2100218807,002 GITAMBAYA,GITAMBAYA,269375.833,9872595.889
1164,210021164,002 GITAMBAYA,GITAMBAYA,269944.4594,9872375.649
12326,2100212326,002 GITAMBAYA,GITAMBAYA,270021.9371,9872356.627
21366,2100221366,002 GITAMBAYA,GITAMBAYA,270069.0255,9872334.282
15741,2100215741,002 GITAMBAYA,GITAMBAYA,269968.1069,9872439.393
19324,2100219324,002 GITAMBAYA,GITAMBAYA,270125.2014,9872368.592
7217,2100207217,002 GITAMBAYA,GITAMBAYA,270145.6875,9872314.466
11831,2100211831,002 GITAMBAYA,GITAMBAYA,270178.7221,9872328.869
11832,2100211832,002 GITAMBAYA,GITAMBAYA,270187.865,9872360.268
22523,2100222523,002 GITAMBAYA,GITAMBAYA,270143.6487,9872388.108
9371,2100209371,002 GITAMBAYA,GITAMBAYA,270203.0537,9872370.197
20893,2100220893,002 GITAMBAYA,GITAMBAYA,270216.5117,9872361.764
7210,2100207210,002 GITAMBAYA,GITAMBAYA,270265.2092,9872346.296
22235,2100222235,002 GITAMBAYA,GITAMBAYA,270286.0298,9872342.367
6516,2100206516,002 GITAMBAYA,GITAMBAYA,270324.615,9872327.334
1054,2100201054,002 GITAMBAYA,GITAMBAYA,270341.1859,9872247.933
1053,2100201053,002 GITAMBAYA,GITAMBAYA,270322.6845,9872251.883
20894,2100220894,002 GITAMBAYA,GITAMBAYA,270291.5583,9872266.718
20657,2100220657,002 GITAMBAYA,GITAMBAYA,270246.4022,9872285.525
20124,2100220124,002 GITAMBAYA,GITAMBAYA,270209.8553,9872304.356
7222,2100207222,002 GITAMBAYA,GITAMBAYA,270201.4561,9872296.35
9122,2100209122,002 GITAMBAYA,GITAMBAYA,270383.1462,9872260.794
267,2100200267,002 GITAMBAYA,GITAMBAYA,270399.6224,9872260.585
21705,2100221705,002 GITAMBAYA,GITAMBAYA,270462.1466,9872239.763
10588,2100210588,002 GITAMBAYA,GITAMBAYA,270456.4191,9872231.814
11270,2100211270,002 GITAMBAYA,GITAMBAYA,270479.4393,9872239.554
11495,2100211495,002 GITAMBAYA,GITAMBAYA,270513.5247,9872212.168
269,2100200269,002 GITAMBAYA,GITAMBAYA,270535.0109,9872211.391
9388,2100209388,002 GITAMBAYA,GITAMBAYA,270544.979,9872205.168
12707,2100212707,002 GITAMBAYA,GITAMBAYA,270567.9186,9872272.799
17534,2100217534,002 GITAMBAYA,GITAMBAYA,270542.9475,9872268.91
21453,2100221453,002 GITAMBAYA,GITAMBAYA,270403.8788,9872326.894
18218,2100218218,002 GITAMBAYA,GITAMBAYA,270457.9367,9872313.845
6846,2100206846,002 GITAMBAYA,GITAMBAYA,270514.6329,9872295.821
20767,2100220767,002 GITAMBAYA,GITAMBAYA,270605.5956,9872358.562
21801,2100221801,002 GITAMBAYA,GITAMBAYA,270596.5702,9872600.259
6249,2100206249,002 GITAMBAYA,GITAMBAYA,270567.472,9872607.372
6960,2100206960,002 GITAMBAYA,GITAMBAYA,270553.9103,9872605.482
1082,2100201082,002 GITAMBAYA,GITAMBAYA,270533.9256,9872608.103
15743,2100215743,002 GITAMBAYA,GITAMBAYA,270380.638,9872598.001
20644,2100220644,002 GITAMBAYA,GITAMBAYA,270364.5544,9872593.934
7775,2100207775,002 GITAMBAYA,GITAMBAYA,270083.1826,9872564.015
980,2100200980,002 GITAMBAYA,GITAMBAYA,270090.0112,9872563.153
22310,2100222310,002 GITAMBAYA,GITAMBAYA,270107.7449,9872568.825
22391,2100222391,002 GITAMBAYA,GITAMBAYA,270064.4991,9872563.209
731,2100200731,002 GITAMBAYA,GITAMBAYA,270013.9478,9872576.186
8281,2100208281,002 GITAMBAYA,GITAMBAYA,270029.2991,9872566.815
916,2100200916,002 GITAMBAYA,GITAMBAYA,271701.6911,9872910.521
7386,2100207386,002 GITAMBAYA,GITAMBAYA,271595.4021,9873210.286
558,2100200558,002 GITAMBAYA,GITAMBAYA,271566.9343,9873192.404
8882,2100208882,002 GITAMBAYA,GITAMBAYA,271955.0104,9873246.489
230,2100200230,002 GITAMBAYA,GITAMBAYA,271970.7007,9873411.26
875,2100200875,002 GITAMBAYA,GITAMBAYA,271748.6686,9873430.309
834,2100200834,002 GITAMBAYA,GITAMBAYA,272056.5666,9873181.123
175,2100200175,002 GITAMBAYA,GITAMBAYA,272050.0143,9873340.495
854,2100200854,002 GITAMBAYA,GITAMBAYA,271961.1933,9873110.952
12726,2100212726,002 GITAMBAYA,GITAMBAYA,272083.1795,9873094.633
167,2100200167,002 GITAMBAYA,GITAMBAYA,272290.6699,9873145.843
827,2100200827,002 GITAMBAYA,GITAMBAYA,272342.9429,9873189.088
828,2100200828,002 GITAMBAYA,GITAMBAYA,272368.9451,9873151.834
166,2100200166,002 GITAMBAYA,GITAMBAYA,272398.3256,9873164.685
8879,2100208879,002 GITAMBAYA,GITAMBAYA,270491.6598,9873017.763
10256,2100210256,002 GITAMBAYA,GITAMBAYA,270421.7858,9872862.021
9376,2100209376,002 GITAMBAYA,GITAMBAYA,270332.8037,9872907.691
6246,2100206246,002 GITAMBAYA,GITAMBAYA,270357.5303,9872916.244
15740,2100215740,002 GITAMBAYA,GITAMBAYA,270412.1159,9873020.453
21103,2100221103,002 GITAMBAYA,GITAMBAYA,270415.2968,9873060.585
19545,2100219545,002 GITAMBAYA,GITAMBAYA,270347.3838,9873041.162
16566,2100216566,002 GITAMBAYA,GITAMBAYA,270305.6175,9872965
14630,2100214630,002 GITAMBAYA,GITAMBAYA,270307.7092,9872946.107
11510,2100211510,002 GITAMBAYA,GITAMBAYA,270243.2331,9872997.639
7596,2100207596,002 GITAMBAYA,GITAMBAYA,270291.0761,9873086.358
6228,2100206228,002 GITAMBAYA,GITAMBAYA,270320.1148,9873110.14
6958,2100206958,002 GITAMBAYA,GITAMBAYA,270311.1135,9873113.692
21187,2100221187,002 GITAMBAYA,GITAMBAYA,270526.8987,9872857.489
16000,2100216000,002 GITAMBAYA,GITAMBAYA,270628.321,9872799.219
8460,2100208460,002 GITAMBAYA,GITAMBAYA,270765.3926,9872885.68
11825,2100211825,002 GITAMBAYA,GITAMBAYA,270697.2393,9872788.153
10584,2100210584,002 GITAMBAYA,GITAMBAYA,271344.8283,9872952.441
10071,2100210071,002 GITAMBAYA,GITAMBAYA,271402.621,9872879.761
13447,2100213447,002 GITAMBAYA,GITAMBAYA,271676.8449,9872887.94
16971,2100216971,002 GITAMBAYA,GITAMBAYA,271673.131,9873047.278
15997,2100215997,002 GITAMBAYA,GITAMBAYA,271650.7291,9873057.105
22151,2100222151,002 GITAMBAYA,GITAMBAYA,271597.983,9873104.221
17708,2100217708,002 GITAMBAYA,GITAMBAYA,271548.9454,9873128.813
765,2100200765,002 GITAMBAYA,GITAMBAYA,272110.5295,9873014.927
835,2100200835,002 GITAMBAYA,GITAMBAYA,272117.8474,9872952.553
837,2100200837,002 GITAMBAYA,GITAMBAYA,272270.2566,9872995.705
852,2100200852,002 GITAMBAYA,GITAMBAYA,272298.8477,9872996.5
6753,2100206753,002 GITAMBAYA,GITAMBAYA,272719.3637,9871822.971
8015,2100208015,002 GITAMBAYA,GITAMBAYA,272643.3526,9871585.861
8905,2100208905,002 GITAMBAYA,GITAMBAYA,272638.5411,9871542.852
8906,2100208906,002 GITAMBAYA,GITAMBAYA,272584.8399,9871326.271
16970,2100216970,002 GITAMBAYA,GITAMBAYA,272547.4401,9871441.973
11976,2100211976,002 GITAMBAYA,GITAMBAYA,272553.3109,9871482.347
15736,2100215736,002 GITAMBAYA,GITAMBAYA,272587.0779,9871586.576
15736,2100215736,002 GITAMBAYA,GITAMBAYA,272599.0064,9871588.999
21847,2100221847,002 GITAMBAYA,GITAMBAYA,272615.9005,9871626.524
11923,2100211923,002 GITAMBAYA,GITAMBAYA,272624.5485,9871700.928
10470,2100210470,002 GITAMBAYA,GITAMBAYA,272647.703,9871753.314
13446,2100213446,002 GITAMBAYA,GITAMBAYA,272677.7145,9871868.287
11679,2100211679,002 GITAMBAYA,GITAMBAYA,272698.2868,9871899.75
13057,2100213057,002 GITAMBAYA,GITAMBAYA,272704.7123,9871945.426
17282,2100217282,002 GITAMBAYA,GITAMBAYA,272744.8079,9872045.261
8012,2100208012,002 GITAMBAYA,GITAMBAYA,272790.4077,9872104.945
8011,2100208011,002 GITAMBAYA,GITAMBAYA,272804.4438,9872143.518
17704,2100217704,002 GITAMBAYA,GITAMBAYA,272810.6906,9872151.614
6751,2100206751,002 GITAMBAYA,GITAMBAYA,272817.3665,9872156.652
8028,2100208028,002 GITAMBAYA,GITAMBAYA,272679.3873,9872080.179
18211,2100218211,002 GITAMBAYA,GITAMBAYA,272613.1214,9871877.863
4773,2100204773,002 GITAMBAYA,GITAMBAYA,272606.6728,9871866.559
9425,2100209425,002 GITAMBAYA,GITAMBAYA,272583.2267,9871832.384
10900,2100210900,002 GITAMBAYA,GITAMBAYA,272536.2388,9871793.898
10242,2100210242,002 GITAMBAYA,GITAMBAYA,272734.0664,9872172.592
19069,2100219069,002 GITAMBAYA,GITAMBAYA,272676.0958,9872106.282
21417,2100221417,002 GITAMBAYA,GITAMBAYA,272644.6921,9872095.088
13581,2100213581,002 GITAMBAYA,GITAMBAYA,272655.0999,9872070.69
19049,2100219049,002 GITAMBAYA,GITAMBAYA,272643.5301,9872059.732
13569,2100213569,002 GITAMBAYA,GITAMBAYA,272607.3529,9872029.715
16757,2100216757,002 GITAMBAYA,GITAMBAYA,272594.6714,9872016.747
13583,2100213583,002 GITAMBAYA,GITAMBAYA,272571.4825,9871986.075
13581,2100213581,002 GITAMBAYA,GITAMBAYA,272556.1857,9871946.229
13831,2100213831,002 GITAMBAYA,GITAMBAYA,272537.0947,9871944.833
13247,2100213247,002 GITAMBAYA,GITAMBAYA,272528.549,9871934.227
13579,2100213579,002 GITAMBAYA,GITAMBAYA,272543.7711,9871923.381
19218,2100219218,002 GITAMBAYA,GITAMBAYA,272531.0556,9871905.933
7585,2100207585,002 GITAMBAYA,GITAMBAYA,272309.8472,9871891.304
8001,2100208001,002 GITAMBAYA,GITAMBAYA,272317.3714,9871903.475
10252,2100210252,002 GITAMBAYA,GITAMBAYA,272290.5963,9871931.512
8883,2100208883,002 GITAMBAYA,GITAMBAYA,272279.5894,9871937.624
12320,2100212320,002 GITAMBAYA,GITAMBAYA,272325.253,9872011.612
21313,2100221313,002 GITAMBAYA,GITAMBAYA,272333.3569,9871991.673
22021,2100222021,002 GITAMBAYA,GITAMBAYA,272375.0464,9871977.098
8032,2100208032,002 GITAMBAYA,GITAMBAYA,272391.9721,9872038.666
1047,2100201047,002 GITAMBAYA,GITAMBAYA,272355.9158,9872072.631
21079,2100221079,002 GITAMBAYA,GITAMBAYA,272325.8982,9872094.656
21022,2100221022,002 GITAMBAYA,GITAMBAYA,272308.2281,9872104.008
22603,2100222603,002 GITAMBAYA,GITAMBAYA,272433.7687,9872097.849
12332,2100212332,002 GITAMBAYA,GITAMBAYA,272402.696,9872116.297
14821,2100214821,002 GITAMBAYA,GITAMBAYA,272379.3403,9872136.852
7986,2100207986,002 GITAMBAYA,GITAMBAYA,272369.1068,9872151.075
22526,2100222526,002 GITAMBAYA,GITAMBAYA,272379.0186,9872145.608
19108,2100219108,002 GITAMBAYA,GITAMBAYA,272385.817,9872134.977
17058,2100217058,002 GITAMBAYA,GITAMBAYA,272480.7757,9872147.314
18800,2100218800,002 GITAMBAYA,GITAMBAYA,272409.2894,9872210.055
21554,2100221554,002 GITAMBAYA,GITAMBAYA,272421.5919,9872208.313
6520,2100206520,002 GITAMBAYA,GITAMBAYA,272436.7958,9872196.987
18794,2100218794,002 GITAMBAYA,GITAMBAYA,272451.0371,9872182.582
212,2100200212,002 GITAMBAYA,GITAMBAYA,272520.8066,9872224.827
6762,2100206762,002 GITAMBAYA,GITAMBAYA,272464.0232,9872262.151
8290,2100208290,002 GITAMBAYA,GITAMBAYA,272439.8519,9872281.747
6845,2100206845,002 GITAMBAYA,GITAMBAYA,272440.7436,9872280.088
11271,2100211271,002 GITAMBAYA,GITAMBAYA,272462.9059,9872267.772
240,2100200240,002 GITAMBAYA,GITAMBAYA,272549.8142,9872291.466
232,2100200232,002 GITAMBAYA,GITAMBAYA,272521.4522,9872307.594
21819,2100221819,002 GITAMBAYA,GITAMBAYA,272601.7748,9872304.149
1083,2100201083,002 GITAMBAYA,GITAMBAYA,272163.2864,9872564.688
803,2100200803,002 GITAMBAYA,GITAMBAYA,272127.6499,9872608.276
182,2100200182,002 GITAMBAYA,GITAMBAYA,272129.882,9872626.158
183,2100200183,002 GITAMBAYA,GITAMBAYA,272029.8543,9872656.041
13192,2100213192,002 GITAMBAYA,GITAMBAYA,271991.1119,9872684.05
12048,2100212048,002 GITAMBAYA,GITAMBAYA,272024.4942,9872575.869
238,2100200238,002 GITAMBAYA,GITAMBAYA,271923.5696,9872459.646
